Date,AAPL,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BAC,BMY,CAT,COST,CRM,CSCO,CVX,DIS,GE,GOOG,HD,HON,IBM,INTC,JPM,KO,LIN,LLY,LOW,MA,MCD,MDT,META,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,QCOM,SBUX,T,TMO,TSLA,TXN,UNH,V,VZ,WMT,XOM
2024-08-22,224.0369110107422,110.47994232177734,326.21905517578125,557.4400024414062,319.3751220703125,176.1300048828125,160.88856506347656,38.52702713012695,46.07924270629883,338.2596130371094,875.42822265625,257.48583984375,49.17348861694336,142.67591857910156,89.5233154296875,168.83935546875,164.8972930908203,358.97381591796875,198.09934997558594,193.14096069335938,20.100000381469727,212.89295959472656,67.8389892578125,457.438232421875,950.953369140625,237.00308227539062,466.76812744140625,284.17669677734375,85.7154769897461,530.5227661132812,113.87226867675781,413.88995361328125,77.25358581542969,688.9600219726562,82.20187377929688,123.70951843261719,171.42373657226562,27.87891387939453,167.08871459960938,166.35919189453125,91.36591339111328,18.821474075317383,602.5186767578125,210.66000366210938,200.95120239257812,572.027099609375,266.9823303222656,38.916072845458984,75.20639038085938,112.78609466552734
2024-08-23,226.3418426513672,111.06141662597656,328.8834533691406,558.2999877929688,323.5772705078125,177.0399932861328,164.87265014648438,39.047401428222656,46.55339050292969,344.2371520996094,877.07421875,262.8727111816406,49.68265151977539,144.5263214111328,90.16049194335938,170.37171936035156,166.83033752441406,369.0249938964844,200.4154815673828,193.27894592285156,20.540000915527344,214.54397583007812,68.28909301757812,461.4309387207031,949.5282592773438,246.62879943847656,464.3985290527344,284.4812927246094,86.22294616699219,526.6030883789062,113.9211196899414,415.1250305175781,77.97796630859375,686.72998046875,82.83259582519531,129.33811950683594,171.550537109375,27.99515724182129,166.1263427734375,170.7888641357422,92.93760681152344,19.033708572387695,604.7737426757812,220.32000732421875,206.9766845703125,577.7501831054688,266.484130859375,39.23981857299805,75.32579040527344,114.34915161132812
2024-08-26,226.68109130859375,111.0712661743164,332.3472595214844,559.4400024414062,321.5893859863281,175.5,158.19290161132812,39.19467544555664,46.6791877746582,346.9542236328125,890.3419189453125,264.1472473144531,49.73161315917969,145.38787841796875,91.37510681152344,170.37171936035156,167.32855224609375,367.57086181640625,201.7715301513672,195.13189697265625,20.1299991607666,215.38914489746094,69.31651306152344,464.1257629394531,947.3257446289062,247.05287170410156,466.58892822265625,283.65594482421875,87.1891098022461,519.7413330078125,113.59870147705078,411.8382263183594,78.93727111816406,688.4400024414062,83.05925750732422,126.42884063720703,171.6480712890625,28.014530181884766,167.28512573242188,166.84152221679688,94.52906799316406,19.062650680541992,604.244873046875,213.2100067138672,205.3692169189453,580.33984375,267.2513427734375,39.506431579589844,75.65416717529297,116.79695892333984
2024-08-27,227.52923583984375,111.46548461914062,335.89990234375,567.8200073242188,321.7369689941406,173.1199951171875,159.9470672607422,38.949214935302734,46.56306838989258,346.9147033691406,906.6920776367188,263.0718994140625,49.653282165527344,143.87034606933594,90.49899291992188,170.14285278320312,165.7841033935547,366.6571350097656,204.00848388671875,195.87109375,20.06999969482422,216.3817138671875,69.96231842041016,467.96990966796875,951.2623901367188,245.14942932128906,472.91107177734375,284.5992736816406,86.66211700439453,517.7266235351562,113.82341766357422,412.18682861328125,77.92902374267578,695.719970703125,84.05463409423828,128.26840209960938,170.99453735351562,27.917659759521484,166.20489501953125,171.21214294433594,97.46488189697266,18.956533432006836,609.044189453125,209.2100067138672,207.7754669189453,580.5572509765625,269.7524108886719,39.468345642089844,75.75366973876953,115.68610382080078
2024-08-28,225.99261474609375,111.26838684082031,332.9492492675781,560.5399780273438,324.2563171386719,170.8000030517578,156.76577758789062,39.2241325378418,47.47265625,344.0296936035156,885.8927001953125,257.79449462890625,48.811195373535156,142.9402618408203,89.09521484375,171.01849365234375,163.91082763671875,366.1756896972656,202.9097900390625,195.60499572753906,19.610000610351562,217.4725799560547,70.20693969726562,468.46527099609375,945.7410888671875,245.51434326171875,469.73504638671875,282.0543212890625,86.20343017578125,515.4127807617188,114.70274353027344,408.9597473144531,77.73324584960938,683.8400268554688,81.5908432006836,125.57905578613281,169.64842224121094,27.849853515625,166.01832580566406,169.16465759277344,94.202880859375,19.120532989501953,611.7781372070312,205.75,204.8662872314453,581.7335205078125,268.2278747558594,39.506431579589844,75.70392608642578,114.54576110839844
2024-08-29,229.28536987304688,111.13040924072266,335.73211669921875,569.6300048828125,325.752197265625,172.1199951171875,155.52696228027344,39.44013214111328,48.111305236816406,347.4284973144531,884.4761962890625,255.91259765625,49.33994674682617,144.33050537109375,89.4137954711914,172.72003173828125,162.8147735595703,362.8345947265625,205.3942108154297,196.0386505126953,20.1299991607666,218.37672424316406,70.50048828125,468.3562927246094,937.030517578125,243.37420654296875,478.6956787109375,282.8502197265625,86.0667953491211,516.8489379882812,114.76136016845703,411.4696960449219,78.34015655517578,692.47998046875,82.05403900146484,117.56102752685547,167.86337280273438,27.820791244506836,166.97088623046875,166.84152221679688,93.76793670654297,19.062650680541992,610.3213500976562,206.27999877929688,208.16993713378906,584.7284545898438,273.33953857421875,39.27790832519531,76.042236328125,116.12848663330078
2024-08-30,228.49710083007812,111.6330337524414,337.44921875,574.4099731445312,328.5273742675781,178.5,161.3643035888672,40.00959396362305,48.3338623046875,351.8350830078125,890.2122192382812,251.8201141357422,49.486820220947266,144.84939575195312,89.98128509521484,173.75486755371094,164.51866149902344,364.2580261230469,205.79013061523438,199.22219848632812,22.040000915527344,220.92202758789062,70.91145324707031,473.8252258300781,956.78369140625,245.08038330078125,481.22454833984375,283.6363220214844,86.4474105834961,519.9308471679688,115.7286148071289,415.4736328125,79.32044982910156,701.3499755859375,82.11316680908203,119.34059143066406,168.63397216796875,28.101713180541992,168.45372009277344,172.5607452392578,93.48127746582031,19.197708129882812,613.703857421875,214.11000061035156,211.37498474121094,583.3743286132812,275.3821716308594,39.782569885253906,76.84823608398438,115.94171142578125
2024-09-03,222.28079223632812,113.0029525756836,337.3801574707031,571.0399780273438,325.2601318359375,176.25,151.4239501953125,39.96050262451172,48.88541793823242,336.1650085449219,876.435791015625,247.00079345703125,49.016822814941406,141.62835693359375,88.73680114746094,163.39645385742188,158.04193115234375,360.54132080078125,202.77122497558594,198.38442993164062,20.100000381469727,216.49964904785156,71.4398422241211,469.6640625,953.3054809570312,242.0822296142578,480.0098876953125,282.1834716796875,86.8182601928711,510.40606689453125,113.9015884399414,407.80438232421875,78.74901580810547,675.3200073242188,80.4996109008789,107.973388671875,173.1795196533203,27.4139404296875,171.38009643554688,160.689208984375,92.1072769165039,19.70900535583496,605.0830078125,210.60000610351562,199.0380401611328,591.7562866210938,277.54443359375,40.87759017944336,76.78853607177734,113.51355743408203
2024-09-04,220.36500549316406,112.7467041015625,339.4623718261719,575.25,325.3880920410156,173.3300018310547,152.7420654296875,39.764137268066406,48.343536376953125,332.7168273925781,887.8579711914062,246.62240600585938,48.66432571411133,139.09263610839844,88.85626983642578,165.53579711914062,157.24481201171875,360.47216796875,203.4442901611328,201.1737060546875,19.43000030517578,215.54638671875,70.99951934814453,469.137451171875,943.1199340820312,242.07237243652344,481.0254821777344,284.66412353515625,88.83842468261719,511.3834533691406,113.13949584960938,407.26654052734375,79.88203430175781,679.6799926757812,80.20263671875,106.18383026123047,174.1354522705078,27.501123428344727,172.73526000976562,162.7465362548828,91.2670669555664,19.844064712524414,610.5408935546875,219.41000366210938,201.1780242919922,597.1926879882812,279.4874572753906,39.496910095214844,76.8581771850586,112.12744903564453
2024-09-05,221.8916473388672,111.46548461914062,336.4426574707031,567.9299926757812,319.2077941894531,177.88999938964844,151.45370483398438,39.410675048828125,48.18871307373047,329.5650329589844,883.8277587890625,245.06907653808594,48.106204986572266,137.97650146484375,88.25891876220703,163.03823852539062,158.031982421875,357.6846008300781,200.91038513183594,199.67556762695312,19.399999618530273,213.875732421875,69.63941192626953,462.5693359375,909.6730346679688,240.7508087158203,475.2707214355469,284.6048583984375,87.23790740966797,515.4925537109375,115.86539459228516,406.75860595703125,79.14311218261719,683.6199951171875,80.01455688476562,107.18358612060547,174.89630126953125,27.617366790771484,172.31300354003906,161.97476196289062,90.50592803955078,19.921241760253906,605.531982421875,230.1699981689453,198.76190185546875,588.6031494140625,277.6241149902344,39.33504104614258,76.5795669555664,111.25251770019531
2024-09-06,220.33506774902344,112.21450805664062,335.3669738769531,563.4099731445312,315.4681701660156,171.38999938964844,135.775146484375,38.303855895996094,47.124305725097656,325.415283203125,874.5503540039062,242.9282684326172,47.48933410644531,135.65618896484375,87.55205535888672,160.43121337890625,151.58514404296875,355.9053039550781,196.10984802246094,197.85218811035156,18.889999389648438,208.79490661621094,69.61006164550781,453.95428466796875,899.6669311523438,240.45492553710938,474.0361633300781,286.1268615722656,87.72586822509766,498.9464416503906,115.13262939453125,400.0953369140625,78.79828643798828,665.77001953125,79.81656646728516,102.8046646118164,174.30166625976562,27.665800094604492,172.43084716796875,156.5228271484375,90.10065460205078,20.229948043823242,609.97216796875,210.72999572753906,194.7186279296875,589.9771118164062,278.3714599609375,39.18268585205078,76.26115417480469,110.73149871826172
2024-09-09,220.4248809814453,114.74736785888672,337.31109619140625,569.8800048828125,320.7430725097656,175.39999389648438,139.56100463867188,39.0055046081543,46.93077850341797,330.0392761230469,894.312255859375,244.7106170654297,47.68516540527344,137.35972595214844,87.95027923583984,164.5308074951172,149.20054626464844,361.3123474121094,199.10894775390625,200.60206604003906,19.06999969482422,213.06985473632812,70.30479431152344,460.1448059082031,905.2081298828125,241.3622589111328,484.9581298828125,287.88604736328125,88.43830108642578,503.45452880859375,112.75846099853516,404.0992431640625,79.99040985107422,675.4199829101562,78.68807220458984,106.44377136230469,175.13710021972656,28.489187240600586,172.8923797607422,159.0756378173828,91.14844512939453,20.74124526977539,619.0419311523438,216.27000427246094,198.3871612548828,587.229248046875,284.5891418457031,40.68715286254883,76.95769500732422,113.06135559082031
2024-09-10,219.62661743164062,115.41754150390625,343.1235656738281,574.47998046875,323.7052307128906,179.5500030517578,146.88491821289062,38.8177375793457,47.6855354309082,330.1578369140625,892.1176147460938,245.10891723632812,47.77328872680664,135.33309936523438,88.01002502441406,166.1527099609375,149.6694793701172,366.6007385253906,198.90109252929688,202.36630249023438,18.979999542236328,202.013916015625,70.01124572753906,460.78076171875,898.2117919921875,243.97581481933594,485.8840637207031,287.86627197265625,88.79938507080078,503.45452880859375,112.6802978515625,412.5453796386719,81.08399963378906,673.6199951171875,77.30219268798828,108.0733642578125,174.76361083984375,28.808856964111328,174.59124755859375,159.97604370117188,92.26543426513672,20.943832397460938,622.8235473632812,226.1699981689453,197.03611755371094,592.1022338867188,284.32012939453125,41.56316375732422,78.42042541503906,108.94234466552734
